#SPTOOL_AQMCMAQ,,,,
3149,ROCIOXY,1.60E-03,2.47E+02,1.60E-03
3149,ROH,1.35E-02,6.00E+01,1.35E-02
3149,SLOWROC,6.80E-03,7.54E+01,6.80E-03
3149,TOL,1.11E-01,9.21E+01,1.11E-01
3149,XYE,1.52E-02,1.06E+02,1.52E-02
3149,XYM,1.01E-01,1.06E+02,1.01E-01
95811,ACD,1.49E-06,4.40E+01,1.49E-06
95811,ACT,3.47E-02,5.80E+01,3.47E-02
95811,API,1.74E-05,1.36E+02,1.74E-05
95811,BALD,3.05E-06,1.06E+02,3.05E-06
95811,BEN,1.06E-06,7.81E+01,1.06E-06
95811,CSL,2.20E-03,1.36E+02,2.20E-03
95811,EOH,1.11E-02,4.61E+01,1.11E-02
95811,ETEG,1.09E-01,6.21E+01,1.09E-01
95811,FURAN,1.23E-05,9.61E+01,1.23E-05
95811,GLY,9.51E-05,5.80E+01,9.51E-05
95811,HC10,1.19E-01,1.42E+02,1.19E-01
95811,HC3,1.86E-01,4.41E+01,1.86E-01
95811,HC5,2.84E-02,7.21E+01,2.84E-02
95811,HCHO,1.15E-05,3.00E+01,1.15E-05
95811,HKET,2.00E-05,7.40E+01,2.00E-05
95811,KET,1.88E-04,8.60E+01,1.88E-04
95811,LIM,2.13E-05,1.36E+02,2.13E-05
95811,MEK,1.48E-02,7.21E+01,1.48E-02
95811,MOH,8.27E-04,3.20E+01,8.27E-04
95811,NAPH,8.90E-05,1.28E+02,8.90E-05
95811,OLI,7.11E-04,7.01E+01,7.11E-04
95811,OLT,1.96E-03,4.20E+01,1.96E-03
95811,ORA2,4.93E-04,6.02E+01,4.93E-04
95811,PHEN,1.80E-04,1.10E+02,1.80E-04
95811,PROG,5.30E-02,7.61E+01,5.30E-02
95811,ROCIOXY,1.51E-01,2.47E+02,1.51E-01
95811,ROCP0ALK,2.38E-04,3.95E+02,2.38E-04
95811,ROCP1ALK,1.25E-04,3.81E+02,1.25E-04
95811,ROCP2ALK,1.53E-03,3.39E+02,1.53E-03
95811,ROCP3ALK,9.06E-05,2.97E+02,9.06E-05
95811,ROCP4ALK,1.97E-04,2.55E+02,1.97E-04
95811,ROCP5ALK,9.76E-03,1.98E+02,9.76E-03
95811,ROCP5ARO,1.50E-04,1.90E+02,1.50E-04
95811,ROCP6ALK,3.34E-02,1.84E+02,3.34E-02
95811,ROCP6ARO,4.76E-02,1.76E+02,4.76E-02
95811,ROH,1.16E-02,6.00E+01,1.16E-02
95811,SLOWROC,6.45E-02,7.54E+01,6.45E-02
95811,TOL,3.12E-02,9.21E+01,3.12E-02
95811,XYE,1.52E-02,1.06E+02,1.52E-02
95811,XYM,7.07E-02,1.06E+02,7.07E-02
95816,ACD,2.96E-04,4.40E+01,2.96E-04
95816,ACT,6.53E-03,5.80E+01,6.53E-03
95816,CSL,1.07E-03,1.36E+02,1.07E-03
95816,EOH,2.66E-03,4.61E+01,2.66E-03
95816,ETEG,2.77E-01,6.21E+01,2.77E-01
95816,HC10,5.81E-02,1.42E+02,5.81E-02
95816,HC3,6.33E-04,4.41E+01,6.33E-04
95816,HC5,2.17E-03,7.21E+01,2.17E-03
95816,KET,8.74E-04,8.60E+01,8.74E-04
95816,MEK,1.41E-04,7.21E+01,1.41E-04
95816,MOH,1.40E-02,3.20E+01,1.40E-02
95816,NAPH,1.91E-04,1.28E+02,1.91E-04
95816,ORA2,1.11E-04,6.02E+01,1.11E-04
95816,PROG,1.39E-01,7.61E+01,1.39E-01
95816,ROCIOXY,4.03E-01,2.47E+02,4.03E-01
95816,ROCN1ALK,3.32E-04,4.09E+02,3.32E-04
95816,ROCP1ALK,1.30E-03,3.81E+02,1.30E-03
95816,ROCP5ALK,6.27E-03,1.98E+02,6.27E-03
95816,ROCP5ARO,3.99E-03,1.90E+02,3.99E-03
95816,ROCP6ALK,1.70E-02,1.84E+02,1.70E-02
95816,ROCP6ARO,8.65E-04,1.76E+02,8.65E-04
95816,ROH,5.42E-02,6.00E+01,5.42E-02
95816,SLOWROC,1.53E-03,7.54E+01,1.53E-03
95816,TOL,1.12E-03,9.21E+01,1.12E-03
95816,XYE,2.08E-03,1.06E+02,2.08E-03
95816,XYM,6.46E-03,1.06E+02,6.46E-03
95820,ACT,2.15E-03,5.80E+01,2.15E-03
95820,API,4.02E-04,1.36E+02,4.02E-04
95820,BEN,5.94E-06,7.81E+01,5.94E-06
95820,EOH,1.34E-03,4.61E+01,1.34E-03
95820,HC10,4.77E-01,1.42E+02,4.77E-01
95820,HC3,5.40E-03,4.41E+01,5.40E-03
95820,HC5,8.46E-04,7.21E+01,8.46E-04
95820,KET,2.56E-04,8.60E+01,2.56E-04
95820,LIM,7.33E-05,1.36E+02,7.33E-05
95820,MOH,7.40E-04,3.20E+01,7.40E-04
95820,NAPH,7.94E-04,1.28E+02,7.94E-04
95820,OLT,1.18E-03,4.20E+01,1.18E-03
95820,ROCIOXY,8.77E-05,2.47E+02,8.77E-05
95820,ROCP3ALK,4.04E-05,2.97E+02,4.04E-05
95820,ROCP4ALK,1.31E-03,2.55E+02,1.31E-03
95820,ROCP5ALK,1.41E-01,1.98E+02,1.41E-01
95820,ROCP5ARO,5.78E-04,1.90E+02,5.78E-04
95820,ROCP6ALK,3.62E-01,1.84E+02,3.62E-01
95820,ROCP6ARO,1.60E-03,1.76E+02,1.60E-03
95820,ROH,4.82E-06,6.00E+01,4.82E-06
95820,SLOWROC,1.55E-04,7.54E+01,1.55E-04
95820,TOL,1.17E-03,9.21E+01,1.17E-03
95820,XYE,5.18E-04,1.06E+02,5.18E-04
95820,XYM,2.11E-03,1.06E+02,2.11E-03
95822,ACT,2.29E-04,5.80E+01,2.29E-04
95822,CSL,4.76E-04,1.36E+02,4.76E-04
95822,EOH,2.06E-01,4.61E+01,2.06E-01
95822,ETEG,1.65E-02,6.21E+01,1.65E-02
95822,HC10,2.24E-02,1.42E+02,2.24E-02
95822,HC3,4.65E-03,4.41E+01,4.65E-03
95822,HC5,2.22E-02,7.21E+01,2.22E-02
95822,HKET,6.00E-02,7.40E+01,6.00E-02
95822,KET,4.16E-05,8.60E+01,4.16E-05
95822,LIM,3.21E-05,1.36E+02,3.21E-05
95822,NAPH,7.31E-06,1.28E+02,7.31E-06
95822,OLI,3.19E-04,7.01E+01,3.19E-04
95822,OLT,3.32E-05,4.20E+01,3.32E-05
95822,ORA2,1.69E-05,6.02E+01,1.69E-05
95822,PROG,2.66E-02,7.61E+01,2.66E-02
95822,ROCIOXY,2.54E-01,2.47E+02,2.54E-01
95822,ROCP1ALK,1.93E-02,3.81E+02,1.93E-02
95822,ROCP5ALK,5.67E-05,1.98E+02,5.67E-05
95822,ROCP5ARO,9.96E-02,1.90E+02,9.96E-02
95822,ROCP6ALK,6.22E-04,1.84E+02,6.22E-04
95822,ROCP6ARO,2.00E-05,1.76E+02,2.00E-05
95822,ROH,2.66E-01,6.00E+01,2.66E-01
95822,SLOWROC,5.04E-05,7.54E+01,5.04E-05
95822,TOL,2.66E-05,9.21E+01,2.66E-05
95822,XYE,4.55E-04,1.06E+02,4.55E-04
95822,XYM,1.14E-03,1.06E+02,1.14E-03
95826,ACT,1.11E-04,5.80E+01,1.11E-04
95826,API,1.93E-03,1.36E+02,1.93E-03
95826,CSL,3.19E-05,1.36E+02,3.19E-05
95826,DCB1,1.18E-03,9.80E+01,1.18E-03
95826,EOH,7.84E-02,4.61E+01,7.84E-02
95826,ETEG,1.54E-03,6.21E+01,1.54E-03
95826,HC10,5.80E-02,1.42E+02,5.80E-02
95826,HC3,3.30E-01,4.41E+01,3.30E-01
95826,HC5,1.16E-04,7.21E+01,1.16E-04
95826,KET,2.44E-05,8.60E+01,2.44E-05
95826,LIM,1.45E-02,1.36E+02,1.45E-02
95826,MOH,1.51E-06,3.20E+01,1.51E-06
95826,NAPH,8.35E-04,1.28E+02,8.35E-04
95826,ORA2,6.15E-05,6.02E+01,6.15E-05
95826,PROG,1.47E-02,7.61E+01,1.47E-02
95826,ROCIOXY,3.29E-02,2.47E+02,3.29E-02
95826,ROCP1ALK,4.65E-03,3.81E+02,4.65E-03
95826,ROCP2ALK,6.56E-03,3.39E+02,6.56E-03
95826,ROCP3ALK,1.35E-02,2.97E+02,1.35E-02
95826,ROCP4ALK,2.79E-02,2.55E+02,2.79E-02
95826,ROCP5ALK,2.51E-01,1.98E+02,2.51E-01
95826,ROCP5ARO,1.95E-02,1.90E+02,1.95E-02
95826,ROCP6ALK,4.38E-02,1.84E+02,4.38E-02
95826,ROCP6ARO,1.32E-03,1.76E+02,1.32E-03
95826,ROH,6.21E-02,6.00E+01,6.21E-02
95826,SESQ,9.24E-06,2.04E+02,9.24E-06
95826,SLOWROC,1.05E-02,7.54E+01,1.05E-02
95826,TOL,1.19E-04,9.21E+01,1.19E-04
95826,XYE,1.16E-02,1.06E+02,1.16E-02
95826,XYM,1.29E-02,1.06E+02,1.29E-02
95828,HC10,2.26E-02,1.42E+02,2.26E-02
95828,HC3,3.39E-03,4.41E+01,3.39E-03
95828,HCHO,2.14E-05,3.00E+01,2.14E-05
95828,OLI,2.00E-01,7.01E+01,2.00E-01
95828,ROCN2ALK,1.24E-01,4.23E+02,1.24E-01
95828,ROCP1ALK,4.70E-01,3.81E+02,4.70E-01
95828,ROCP4ALK,3.22E-03,2.55E+02,3.22E-03
95828,ROCP5ARO,1.54E-02,1.90E+02,1.54E-02
95828,ROCP6ALK,1.51E-02,1.84E+02,1.51E-02
95828,SLOWROC,1.46E-01,7.54E+01,1.46E-01
95828,XYM,2.54E-06,1.06E+02,2.54E-06
95837,API,6.00E-04,1.36E+02,6.00E-04
95837,CSL,4.20E-03,1.36E+02,4.20E-03
95837,EOH,2.00E-01,4.61E+01,2.00E-01
95837,FURAN,5.60E-03,9.61E+01,5.60E-03
95837,HC10,4.60E-01,1.42E+02,4.60E-01
95837,HC5,1.00E-04,7.21E+01,1.00E-04
95837,KET,4.70E-03,8.60E+01,4.70E-03
95837,NAPH,2.10E-03,1.28E+02,2.10E-03
95837,OLI,2.31E-02,7.01E+01,2.31E-02
95837,OLT,8.80E-03,4.20E+01,8.80E-03
95837,ROCIOXY,2.20E-03,2.47E+02,2.20E-03
95837,ROCP5ARO,3.00E-04,1.90E+02,3.00E-04
95837,ROCP6ALK,9.00E-03,1.84E+02,9.00E-03
95837,ROCP6ARO,7.00E-04,1.76E+02,7.00E-04
95837,ROH,2.00E-01,6.00E+01,2.00E-01
95837,TOL,3.00E-03,9.21E+01,3.00E-03
95837,XYE,4.56E-02,1.06E+02,4.56E-02
95837,XYM,2.96E-02,1.06E+02,2.96E-02
99001,ACT,2.03E-04,5.80E+01,2.03E-04
99001,API,3.46E-06,1.36E+02,3.46E-06
99001,CSL,4.66E-05,1.36E+02,4.66E-05
99001,EOH,3.98E-03,4.61E+01,3.98E-03
99001,ETEG,4.93E-08,6.21E+01,4.93E-08
99001,HC10,3.12E-04,1.42E+02,3.12E-04
99001,HC3,9.34E-04,4.41E+01,9.34E-04
99001,HC5,6.38E-05,7.21E+01,6.38E-05
99001,HCHO,5.69E-08,3.00E+01,5.69E-08
99001,HKET,6.49E-07,7.40E+01,6.49E-07
99001,KET,5.62E-06,8.60E+01,5.62E-06
99001,LIM,4.97E-05,1.36E+02,4.97E-05
99001,MEK,5.57E-07,7.21E+01,5.57E-07
99001,OLI,9.42E-07,7.01E+01,9.42E-07
99001,OLT,1.76E-05,4.20E+01,1.76E-05
99001,ORA1,6.14E-08,4.60E+01,6.14E-08
99001,PHEN,1.93E-07,1.10E+02,1.93E-07
99001,PROG,1.99E-04,7.61E+01,1.99E-04
99001,ROCIOXY,1.83E-03,2.47E+02,1.83E-03
99001,ROCP1ALK,4.88E-06,3.81E+02,4.88E-06
99001,ROCP4ALK,1.40E-07,2.55E+02,1.40E-07
99001,ROCP5ALK,1.47E-05,1.98E+02,1.47E-05
99001,ROCP5ARO,5.55E-05,1.90E+02,5.55E-05
99001,ROCP6ALK,4.46E-05,1.84E+02,4.46E-05
99001,ROCP6ARO,3.57E-05,1.76E+02,3.57E-05
99001,ROH,1.51E-03,6.00E+01,1.51E-03
99001,SLOWROC,6.90E-04,7.54E+01,6.90E-04
99001,TOL,1.13E-06,9.21E+01,1.13E-06
99001,XYM,2.85E-08,1.06E+02,2.85E-08
99002,ACT,3.98E-04,5.80E+01,3.98E-04
99002,API,1.80E-04,1.36E+02,1.80E-04
99002,BALD,4.91E-07,1.06E+02,4.91E-07
99002,CSL,1.12E-04,1.36E+02,1.12E-04
99002,DCB1,2.01E-07,9.80E+01,2.01E-07
99002,EOH,3.36E-03,4.61E+01,3.36E-03
99002,ETH,9.93E-08,3.01E+01,9.93E-08
99002,FURAN,1.22E-07,9.61E+01,1.22E-07
99002,HC10,9.60E-04,1.42E+02,9.60E-04
99002,HC3,1.66E-03,4.41E+01,1.66E-03
99002,HC5,9.03E-05,7.21E+01,9.03E-05
99002,HCHO,6.17E-08,3.00E+01,6.17E-08
99002,HKET,1.40E-07,7.40E+01,1.40E-07
99002,KET,7.76E-07,8.60E+01,7.76E-07
99002,LIM,8.08E-04,1.36E+02,8.08E-04
99002,MEK,5.29E-07,7.21E+01,5.29E-07
99002,MOH,4.74E-06,3.20E+01,4.74E-06
99002,NAPH,5.49E-06,1.28E+02,5.49E-06
99002,OLI,3.76E-05,7.01E+01,3.76E-05
99002,OLT,6.12E-08,4.20E+01,6.12E-08
99002,ORA1,1.21E-05,4.60E+01,1.21E-05
99002,ORA2,2.33E-05,6.02E+01,2.33E-05
99002,ROCIOXY,3.72E-04,2.47E+02,3.72E-04
99002,ROCP5ALK,2.37E-04,1.98E+02,2.37E-04
99002,ROCP5ARO,1.35E-05,1.90E+02,1.35E-05
99002,ROCP6ALK,6.20E-04,1.84E+02,6.20E-04
99002,ROCP6ARO,6.27E-05,1.76E+02,6.27E-05
99002,ROH,8.68E-04,6.00E+01,8.68E-04
99002,SLOWROC,8.59E-05,7.54E+01,8.59E-05
99002,TOL,2.80E-06,9.21E+01,2.80E-06
99002,XYE,1.75E-05,1.06E+02,1.75E-05
99002,XYM,7.01E-05,1.06E+02,7.01E-05
99003,ACT,5.01E-03,5.80E+01,5.01E-03
99003,API,6.86E-08,1.36E+02,6.86E-08
99003,BALD,4.80E-06,1.06E+02,4.80E-06
99003,CSL,6.46E-08,1.36E+02,6.46E-08
99003,DCB1,1.15E-06,9.80E+01,1.15E-06
99003,EOH,4.59E-04,4.61E+01,4.59E-04
99003,ETEG,3.68E-05,6.21E+01,3.68E-05
99003,HC10,1.24E-03,1.42E+02,1.24E-03
99003,HC3,2.28E-04,4.41E+01,2.28E-04
99003,HC5,1.03E-04,7.21E+01,1.03E-04
99003,HKET,6.70E-07,7.40E+01,6.70E-07
99003,KET,1.57E-06,8.60E+01,1.57E-06
99003,LIM,4.55E-05,1.36E+02,4.55E-05
99003,MEK,1.91E-06,7.21E+01,1.91E-06
99003,MOH,4.78E-04,3.20E+01,4.78E-04
99003,NAPH,2.49E-06,1.28E+02,2.49E-06
99003,OLI,3.46E-06,7.01E+01,3.46E-06
99003,ORA2,4.13E-06,6.02E+01,4.13E-06
99003,PROG,2.69E-05,7.61E+01,2.69E-05
99003,ROCIOXY,5.12E-04,2.47E+02,5.12E-04
99003,ROCP4ALK,5.73E-05,2.55E+02,5.73E-05
99003,ROCP5ALK,2.22E-04,1.98E+02,2.22E-04
99003,ROCP5ARO,1.47E-05,1.90E+02,1.47E-05
99003,ROCP6ALK,4.75E-04,1.84E+02,4.75E-04
99003,ROCP6ARO,5.34E-06,1.76E+02,5.34E-06
99003,ROH,3.74E-04,6.00E+01,3.74E-04
99003,SLOWROC,4.71E-04,7.54E+01,4.71E-04
99003,TOL,1.07E-04,9.21E+01,1.07E-04
99003,XYE,5.44E-06,1.06E+02,5.44E-06
99003,XYM,1.03E-04,1.06E+02,1.03E-04
99004,ACT,4.19E-03,5.80E+01,4.19E-03
99004,API,7.34E-06,1.36E+02,7.34E-06
99004,CSL,4.01E-06,1.36E+02,4.01E-06
99004,EOH,3.12E-04,4.61E+01,3.12E-04
99004,ETEG,3.92E-08,6.21E+01,3.92E-08
99004,HC10,1.02E-03,1.42E+02,1.02E-03
99004,HC3,1.07E-04,4.41E+01,1.07E-04
99004,HC5,2.73E-04,7.21E+01,2.73E-04
99004,HKET,4.68E-08,7.40E+01,4.68E-08
99004,KET,1.77E-05,8.60E+01,1.77E-05
99004,LIM,8.90E-06,1.36E+02,8.90E-06
99004,MEK,2.93E-05,7.21E+01,2.93E-05
99004,MOH,6.61E-04,3.20E+01,6.61E-04
99004,NAPH,5.04E-06,1.28E+02,5.04E-06
99004,OLI,1.01E-08,7.01E+01,1.01E-08
99004,ORA1,1.67E-07,4.60E+01,1.67E-07
99004,ORA2,1.37E-07,6.02E+01,1.37E-07
99004,PHEN,1.77E-07,1.10E+02,1.77E-07
99004,PROG,7.97E-07,7.61E+01,7.97E-07
99004,ROCIOXY,1.48E-04,2.47E+02,1.48E-04
99004,ROCP1ALK,3.40E-08,3.81E+02,3.40E-08
99004,ROCP2ALK,3.60E-07,3.39E+02,3.60E-07
99004,ROCP3ALK,6.88E-07,2.97E+02,6.88E-07
99004,ROCP4ALK,1.50E-06,2.55E+02,1.50E-06
99004,ROCP5ALK,2.81E-04,1.98E+02,2.81E-04
99004,ROCP5ARO,3.46E-06,1.90E+02,3.46E-06
99004,ROCP6ALK,7.16E-04,1.84E+02,7.16E-04
99004,ROCP6ARO,1.04E-05,1.76E+02,1.04E-05
99004,ROH,8.45E-04,6.00E+01,8.45E-04
99004,SESQ,8.87E-10,2.04E+02,8.87E-10
99004,SLOWROC,1.11E-03,7.54E+01,1.11E-03
99004,TOL,1.03E-04,9.21E+01,1.03E-04
99004,XYE,4.75E-05,1.06E+02,4.75E-05
99004,XYM,8.26E-05,1.06E+02,8.26E-05
99005,ACT,4.01E-04,5.80E+01,4.01E-04
99005,API,1.82E-04,1.36E+02,1.82E-04
99005,BALD,4.95E-07,1.06E+02,4.95E-07
99005,CSL,1.13E-04,1.36E+02,1.13E-04
99005,DCB1,2.03E-07,9.80E+01,2.03E-07
99005,EOH,3.28E-03,4.61E+01,3.28E-03
99005,ETH,1.00E-07,3.01E+01,1.00E-07
99005,FURAN,1.23E-07,9.61E+01,1.23E-07
